TripID,StationID,CollectionDateTime,Depth_m,FieldCondition,Scope,ObserverInitials,SurfaceFk,SecchiFk
LP960418,LPCR1587,4/20/1996 8:40,13.6,Fair,TRUE,KB,2701,1232
LP960418,LPCR1587,4/20/1996 8:40,9.3,Fair,FALSE,KB,2701,1233
LP960418,LPCR1587,4/20/1996 8:40,16.4,Fair,TRUE,SH,2701,1234
LP960418,LPCR1587,4/20/1996 8:40,13.3,Fair,FALSE,SH,2701,1235
LP960418,LPCR1395,4/20/1996 10:00,14.6,Good to Fair,TRUE,SH,2702,1236
LP960418,LPCR1395,4/20/1996 10:00,12.1,Good to Fair,FALSE,SH,2702,1237
LP960418,LPCR1169,4/20/1996 11:35,17,Good to Fair,TRUE,AA`,2703,1238
LP960418,LPCR1169,4/20/1996 11:35,11.8,Good to Fair,FALSE,AA`,2703,1239
LP960418,LPCR1001,4/20/1996 13:21,16.2,Unknown,TRUE,AA`,2704,1240
LP960418,LPCR1001,4/20/1996 13:21,9.1,Unknown,FALSE,AA`,2704,1241
LP960418,LPCR0905,4/20/1996 15:00,16.5,Fair to Poor,TRUE,SH,2705,1242
LP960418,LPCR0905,4/20/1996 15:00,10.2,Fair to Poor,FALSE,SH,2705,1243
LP960418,LPCR0697,4/21/1996 7:30,12.8,Poor,TRUE,SH,2706,1244
LP960418,LPCR0453,4/21/1996 9:04,15.8,Good to Fair,TRUE,KB,2707,1245
LP960418,LPCR0453,4/21/1996 9:04,10.5,Good to Fair,FALSE,KB,2707,1246
LP960418,LPCR0453,4/21/1996 9:04,15.5,Good,TRUE,SH,2707,1247
LP960418,LPCR0453,4/21/1996 9:04,13.2,Good,FALSE,SH,2707,1248
LP960418,LPCR0237,4/21/1996 10:30,13.2,Good to Fair,TRUE,SH,2708,1249
LP960418,LPCR0237,4/21/1996 10:30,10,Good to Fair,FALSE,SH,2708,1250
LP960418,LPCR0024,4/21/1996 12:05,10.8,Good to Fair,TRUE,KB,2709,1251
LP960418,LPCR0024,4/21/1996 12:05,8.6,Good to Fair,FALSE,KB,2709,1252
LP960418,LPCR0024,4/21/1996 12:05,11.8,Good to Fair,TRUE,RR,2709,1253
LP960418,LPCR0024,4/21/1996 12:05,8.8,Good to Fair,FALSE,RR,2709,1254
LP960501,LPCR0024,5/1/1996 10:30,7.6,Unknown,TRUE,BV,2710,1255
LP960501,LPCR0024,5/1/1996 10:30,7.4,Unknown,FALSE,BV,2710,1256
LP960604,LPCR0024,6/4/1996 11:21,11.7,Good,TRUE,KB,2715,1257
LP960604,LPCR0024,6/4/1996 11:21,9,Good,FALSE,KB,2715,1258
LP960604,LPCR0024,6/4/1996 11:21,12.9,Good,TRUE,SH,2715,1259
LP960604,LPCR0024,6/4/1996 11:21,9.5,Good,FALSE,SH,2715,1260
LP960604,LPCR0453,6/4/1996 14:40,13,Excellent,TRUE,AA`,2716,1261
LP960604,LPCR0453,6/4/1996 14:40,12.6,Excellent,FALSE,AA`,2716,1262
LP960604,LPCR0453,6/4/1996 14:40,12.2,Excellent,TRUE,KB,2716,1263
LP960604,LPCR0453,6/4/1996 14:40,10.2,Excellent,FALSE,KB,2716,1264
LP960604,LPCR0905,6/5/1996 6:50,10,Good to Fair,TRUE,RR,2717,1265
LP960604,LPCR0905,6/5/1996 6:50,8.1,Good to Fair,FALSE,RR,2717,1266
LP960604,LPCR0905,6/5/1996 6:50,10.2,Good to Fair,TRUE,SH,2717,1267
LP960604,LPCR0905,6/5/1996 6:50,8.2,Good to Fair,FALSE,SH,2717,1268
LP960604,LPCR1169,6/5/1996 10:00,9.9,Good,TRUE,KB,2718,1269
LP960604,LPCR1169,6/5/1996 10:00,8.4,Good,FALSE,KB,2718,1270
LP960604,LPCR1169,6/5/1996 10:00,10,Good,TRUE,SH,2718,1271
LP960604,LPCR1169,6/5/1996 10:00,9.2,Good,FALSE,SH,2718,1272
LP960604,LPESC072,6/5/1996 11:30,10.2,Poor,TRUE,SH,2719,1273
LP960604,LPESC072,6/5/1996 11:30,8.5,Poor,FALSE,SH,2719,1274
LP960604,LPESC119,6/5/1996 12:31,9.1,Fair,TRUE,SH,2720,1275
LP960604,LPESC119,6/5/1996 12:31,7.1,Fair,FALSE,SH,2720,1276
LP960604,LPESC200,6/5/1996 14:15,9.3,Fair,TRUE,SH,2721,1277
LP960604,LPESC200,6/5/1996 14:15,7.6,Fair,FALSE,SH,2721,1278
LP960604,LPESC273,6/5/1996 15:10,8.2,Excellent,TRUE,SH,2722,1279
LP960604,LPESC273,6/5/1996 15:10,6.9,Excellent,FALSE,SH,2722,1280
LP960604,LPESC320,6/5/1996 16:00,2.6,Excellent,TRUE,RR,2723,1281
LP960604,LPESC320,6/5/1996 16:00,2.3,Excellent,FALSE,RR,2723,1282
LP960604,LPESC320,6/5/1996 16:00,3.1,Excellent,TRUE,SH,2723,1283
LP960604,LPESC320,6/5/1996 16:00,2.5,Excellent,FALSE,SH,2723,1284
LP960604,LPCR1395,6/6/1996 6:15,8.1,Good,TRUE,KB,2724,1285
LP960604,LPCR1395,6/6/1996 6:15,6.9,Good,FALSE,KB,2724,1286
LP960604,LPCR1587,6/6/1996 8:15,7,Good,TRUE,KB,2725,1287
LP960604,LPCR1587,6/6/1996 8:15,6.1,Good,FALSE,KB,2725,1288
LP960604,LPCR1587,6/6/1996 8:15,7,Good,TRUE,SH,2725,1289
LP960604,LPCR1587,6/6/1996 8:15,6.4,Good,FALSE,SH,2725,1290
LP960604,LPCR1692,6/6/1996 9:30,7.5,Good,TRUE,KB,2726,1291
LP960604,LPCR1692,6/6/1996 9:30,6.5,Good,FALSE,KB,2726,1292
LP960604,LPCR1692,6/6/1996 9:30,7.4,Good,TRUE,SH,2726,1293
LP960604,LPCR1772,6/6/1996 14:00,4.2,Unknown,TRUE,RR,2727,1294
LP960604,LPCR1772,6/6/1996 14:00,3.7,Unknown,FALSE,RR,2727,1295
LP960604,LPCR1933,6/6/1996 15:30,2.2,Excellent,TRUE,SH,2728,1296
LP960604,LPCR1933,6/6/1996 15:30,2,Excellent,FALSE,SH,2728,1297
LP960604,LPCR2085,6/6/1996 17:20,2,Unknown,TRUE,BV,2729,1298
LP960604,LPCR2085,6/6/1996 17:20,1.7,Unknown,FALSE,BV,2729,1299
LP960604,LPCR2085,6/6/1996 17:20,2.2,Unknown,TRUE,RR,2729,1300
LP960604,LPCR2085,6/6/1996 17:20,1.8,Unknown,FALSE,RR,2729,1301
LP960604,LPCR2255,6/7/1996 7:15,0.9,Fair,FALSE,RR,2730,1302
LP960604,LPCR2255,6/7/1996 7:15,0.9,Fair,FALSE,SH,2730,1303
LP960604,LPCR2387,6/7/1996 9:00,0.5,Good,FALSE,KB,2731,1304
LP960604,LPCR2387,6/7/1996 9:00,0.5,Good,FALSE,RR,2731,1305
LP960604,LPCR2483,6/7/1996 10:41,0.5,Fair,FALSE,KB,2732,1306
LP960604,LPCR2483,6/7/1996 10:41,0.4,Fair,FALSE,SH,2732,1307
LP960604,LPCR2618,6/7/1996 12:07,0.4,Good,FALSE,SH,2733,1308
LP960604,LPSJR686,6/8/1996 13:45,5,Good,TRUE,AA`,2734,1309
LP960604,LPSJR686,6/8/1996 13:45,4.7,Good,FALSE,AA`,2734,1310
LP960604,LPSJR625,6/8/1996 15:15,8.5,Good to Fair,TRUE,SH,2735,1311
LP960604,LPSJR625,6/8/1996 15:15,7.6,Good to Fair,FALSE,SH,2735,1312
LP960604,LPSJR431,6/9/1996 5:26,8.7,Excellent,TRUE,KB,2737,1313
LP960604,LPSJR431,6/9/1996 5:26,8.4,Excellent,FALSE,KB,2737,1314
LP960604,LPSJR431,6/9/1996 5:26,9,Excellent,TRUE,SH,2737,1315
LP960604,LPSJR431,6/9/1996 5:26,8.1,Excellent,FALSE,SH,2737,1316
LP960604,LPSJR329,6/9/1996 8:30,7.9,Excellent,TRUE,RR,2738,1317
LP960604,LPSJR329,6/9/1996 8:30,7.5,Excellent,FALSE,RR,2738,1318
LP960604,LPSJR329,6/9/1996 8:30,8.8,Excellent,TRUE,SH,2738,1319
LP960604,LPSJR329,6/9/1996 8:30,8.1,Excellent,FALSE,SH,2738,1320
LP960604,LPSJR193,6/9/1996 9:40,9.2,Excellent,TRUE,SH,2739,1321
LP960604,LPSJR193,6/9/1996 9:40,8.8,Excellent,FALSE,SH,2739,1322
LP960604,LPCR1001,6/9/1996 12:15,9.4,Fair to Poor,TRUE,SH,2740,1323
LP960604,LPCR1001,6/9/1996 12:15,7,Fair to Poor,FALSE,SH,2740,1324
LP960717,LPCR0024,7/17/1996 12:30,5.3,Excellent,TRUE,SH,2743,1325
LP960717,LPCR0024,7/17/1996 12:30,5.3,Excellent,FALSE,SH,2743,1326
LP960717,LPCR0024,7/17/1996 12:30,5.1,Excellent,TRUE,ST,2743,1327
LP960717,LPCR0024,7/17/1996 12:30,5,Excellent,FALSE,ST,2743,1328
LP960823,LPCR0024,8/23/1996 13:00,6.6,Unknown,FALSE,AA`,2747,1329
LP960823,LPCR0024,8/23/1996 13:00,7.2,Fair,TRUE,SH,2747,1330
LP960823,LPCR0024,8/23/1996 13:00,6.6,Fair,FALSE,SH,2747,1331
LP960924,LPCR0024,9/24/1996 13:30,7,Good,TRUE,,2752,1332
LP960924,LPCR0024,9/24/1996 13:30,6,Good,FALSE,,2752,1333
LP960924,LPCR0024,9/24/1996 13:30,7.4,Good,TRUE,SH,2752,1334
LP960924,LPCR0024,9/24/1996 13:30,6.4,Good,FALSE,SH,2752,1335
LP960924,LPCR0453,9/24/1996 16:30,6.5,Excellent,TRUE,,2753,1336
LP960924,LPCR0453,9/24/1996 16:30,5.7,Excellent,FALSE,,2753,1337
LP960924,LPCR0453,9/24/1996 16:30,6.5,Excellent,TRUE,SH,2753,1338
LP960924,LPCR0453,9/24/1996 16:30,5.8,Excellent,FALSE,SH,2753,1339
LP960924,LPCR0905,9/25/1996 10:10,3.8,Poor,TRUE,AA`,2754,1340
LP960924,LPCR0905,9/25/1996 10:10,4.3,Poor,FALSE,AA`,2754,1341
LP960924,LPESC359,9/25/1996 17:10,0.9,Good,FALSE,LS,2755,1342
LP960924,LPESC319,9/26/1996 7:00,2.1,Good,TRUE,,2756,1343
LP960924,LPESC319,9/26/1996 7:00,1.6,Good,FALSE,,2756,1344
LP960924,LPESC319,9/26/1996 7:00,1.8,Good,FALSE,SH,2756,1345
LP960924,LPESC273,9/26/1996 7:30,3.6,Fair,TRUE,,2757,1346
LP960924,LPESC273,9/26/1996 7:30,2.8,Fair,FALSE,,2757,1347
LP960924,LPESC119,9/26/1996 8:20,4.4,Good,TRUE,,2758,1348
LP960924,LPESC119,9/26/1996 8:20,2.9,Good,FALSE,,2758,1349
LP960924,LPESC072,9/26/1996 10:15,4,Fair,TRUE,,2759,1350
LP960924,LPESC072,9/26/1996 10:15,3.3,Fair,FALSE,,2759,1351
LP960924,LPCR1169,9/26/1996 11:20,3.5,Unknown,FALSE,AA`,2760,1352
LP960924,LPCR1169,9/26/1996 11:20,4.1,Fair,TRUE,,2760,1353
LP960924,LPCR1169,9/26/1996 11:20,3.8,Fair,FALSE,,2760,1354
LP960924,LPCR1587,9/26/1996 15:00,6.6,Unknown,TRUE,,2761,1355
LP960924,LPCR1587,9/26/1996 15:00,5.7,Fair,FALSE,,2761,1356
LP960924,LPCR2255,9/27/1996 9:50,3.6,Good,TRUE,,2762,1357
LP960924,LPCR2255,9/27/1996 9:50,2.8,Good,FALSE,,2762,1358
LP960924,LPCR2387,9/27/1996 11:20,3.3,Fair,TRUE,,2763,1359
LP960924,LPCR2387,9/27/1996 11:20,2.8,Fair,FALSE,,2763,1360
LP960924,LPCR2483,9/27/1996 12:55,3,Fair,TRUE,,2764,1361
LP960924,LPCR2483,9/27/1996 12:55,2.3,Fair,FALSE,,2764,1362
LP960924,LPCR2618,9/27/1996 14:15,0.5,Good,FALSE,AA`,2765,1363
LP960924,LPCR2085,9/27/1996 16:55,4.9,Fair,TRUE,,2766,1364
LP960924,LPCR2085,9/27/1996 16:55,3.5,Fair,FALSE,,2766,1365
LP960924,LPCR1933,9/28/1996 8:05,6.3,Fair,TRUE,,2767,1366
LP960924,LPCR1933,9/28/1996 8:05,5,Fair,FALSE,,2767,1367
LP960924,LPCR1933,9/28/1996 8:05,5.8,Fair,TRUE,SH,2767,1368
LP960924,LPCR1933,9/28/1996 8:05,5.5,Fair,FALSE,SH,2767,1369
LP960924,LPCR1772,9/28/1996 9:45,9,Fair,TRUE,,2768,1370
LP960924,LPCR1772,9/28/1996 9:45,8.5,Fair,FALSE,,2768,1371
LP960924,LPCR1692,9/28/1996 11:10,6.6,Poor,TRUE,,2769,1372
LP960924,LPCR1692,9/28/1996 11:10,5.2,Poor,FALSE,,2769,1373
LP960924,LPCR1395,9/28/1996 15:55,5.6,Fair,TRUE,,2770,1374
LP960924,LPCR1395,9/28/1996 15:55,4.1,Fair,FALSE,,2770,1375
LP960924,LPSJR193,9/29/1996 8:00,6.4,Excellent,TRUE,AA`,2771,1376
LP960924,LPSJR193,9/29/1996 8:00,5.5,Excellent,FALSE,AA`,2771,1377
LP960924,LPSJR193,9/29/1996 8:00,6.7,Excellent,TRUE,SH,2771,1378
LP960924,LPSJR193,9/29/1996 8:00,6.6,Excellent,FALSE,SH,2771,1379
LP960924,LPSJR329,9/29/1996 10:00,11.2,Excellent,TRUE,AA`,2772,1380
LP960924,LPSJR329,9/29/1996 10:00,10.5,Excellent,FALSE,AA`,2772,1381
LP960924,LPSJR431,9/29/1996 11:20,9,Excellent,TRUE,RR,2773,1382
LP960924,LPSJR431,9/29/1996 11:20,8,Excellent,FALSE,RR,2773,1383
LP960924,LPSJR625,9/29/1996 13:50,4.8,Good,TRUE,,2774,1384
LP960924,LPSJR625,9/29/1996 13:50,4.2,Good,FALSE,,2774,1385
LP960924,LPSJR720,9/29/1996 15:15,3.8,Good,TRUE,,2775,1386
LP960924,LPSJR720,9/29/1996 15:15,3.6,Good,FALSE,,2775,1387
LP960924,LPCR1001,9/30/1996 7:15,4,Fair,TRUE,,2776,1388
LP960924,LPCR1001,9/30/1996 7:15,3.3,Fair,FALSE,,2776,1389
LP960924,LPNAV124,9/30/1996 12:50,11.1,Good,TRUE,,2778,1390
LP960924,LPNAV124,9/30/1996 12:50,10.4,Good,FALSE,,2778,1391
LP961017,LPCR0024,10/17/1996 9:00,9.3,Unknown,FALSE,AA`,2781,1392
LP961017,LPCR0024,10/17/1996 9:00,9.3,Poor,TRUE,BV,2781,1393
LP961017,LPCR0024,10/17/1996 9:00,7,Poor,FALSE,BV,2781,1394
LP961107,LPCR0024,11/7/1996 15:00,8.1,Excellent,TRUE,AA`,2783,1395
LP961107,LPCR0024,11/7/1996 15:00,7.1,Unknown,FALSE,AA`,2783,1396
LP961203,LPCR0024,12/3/1996 10:00,9.6,Excellent,TRUE,BV,2785,1397
LP961203,LPCR0024,12/3/1996 10:00,9.5,Excellent,FALSE,BV,2785,1398
LP961203,LPCR0024,12/3/1996 10:00,10.3,Good,TRUE,KB,2785,1399
LP961203,LPCR0024,12/3/1996 10:00,9.2,Good,FALSE,KB,2785,1400
LP970122,LPCR0024,1/22/1997 12:00,10.8,Excellent,TRUE,KB,2789,1401
LP970122,LPCR0024,1/22/1997 12:00,10.1,Excellent,FALSE,KB,2789,1402
LP970122,LPCR0024,1/22/1997 12:00,11.4,Excellent,TRUE,SH,2789,1403
LP970122,LPCR0024,1/22/1997 12:00,10.2,Excellent,FALSE,SH,2789,1404
LP970213,LPCR0024,2/13/1997 10:05,14.6,Unknown,TRUE,,2791,1405
LP970213,LPCR0024,2/13/1997 10:05,12.1,Unknown,FALSE,,2791,1406
LP970213,LPCR0024,2/13/1997 10:05,14.5,Unknown,TRUE,,2791,1407
LP970213,LPCR0024,2/13/1997 10:05,11.8,Unknown,FALSE,,2791,1408
LP970213,LPCR0024,2/13/1997 10:05,15.6,Unknown,TRUE,SH,2791,1409
LP970213,LPCR0024,2/13/1997 10:05,12.6,Unknown,FALSE,SH,2791,1410
LP970220,LPCR0024,2/20/1997 13:00,14.4,Good,TRUE,KB,2794,1411
LP970220,LPCR0024,2/20/1997 13:00,13.3,Good,FALSE,KB,2794,1412
LP970220,LPCR0024,2/20/1997 13:00,13.4,Fair,TRUE,RR,2794,1413
LP970220,LPCR0024,2/20/1997 13:00,7.6,Fair,FALSE,RR,2794,1414
LP970220,LPCR0024,2/20/1997 13:00,13.4,Excellent,TRUE,SH,2794,1415
LP970220,LPCR0024,2/20/1997 13:00,11.7,Excellent,FALSE,SH,2794,1416
LP970220,LPCR0453,2/21/1997 9:05,12.6,Fair,TRUE,BV,2795,1417
LP970220,LPCR0453,2/21/1997 9:05,10.6,Fair,FALSE,BV,2795,1418
LP970220,LPCR0453,2/21/1997 9:05,14.9,Good,TRUE,RR,2795,1419
LP970220,LPCR0453,2/21/1997 9:05,12.8,Good,FALSE,RR,2795,1420
LP970220,LPCR0453,2/21/1997 9:05,15.9,Fair,TRUE,SH,2795,1421
LP970220,LPCR0453,2/21/1997 9:05,12.6,Fair,FALSE,SH,2795,1422
LP970220,LPCR0905,2/21/1997 13:30,15.8,Good,TRUE,RR,2796,1423
LP970220,LPCR0905,2/21/1997 13:30,10.3,Good,FALSE,RR,2796,1424
LP970220,LPCR0905,2/21/1997 13:30,14.9,Fair,TRUE,SH,2796,1425
LP970220,LPCR0905,2/21/1997 13:30,10.4,Fair,FALSE,SH,2796,1426
LP970220,LPCR1169,2/21/1997 15:45,9.9,Fair,TRUE,RR,2797,1427
LP970220,LPCR1169,2/21/1997 15:45,7.3,Fair,FALSE,RR,2797,1428
LP970220,LPCR1169,2/21/1997 15:45,10.9,Fair,TRUE,SH,2797,1429
LP970220,LPCR1169,2/21/1997 15:45,8.1,Fair,FALSE,SH,2797,1430
LP970220,LPESC072,2/22/1997 8:45,8,Good,TRUE,KB,2798,1431
LP970220,LPESC072,2/22/1997 8:45,7.3,Good,FALSE,KB,2798,1432
LP970220,LPESC072,2/22/1997 8:45,7.8,Good,TRUE,RR,2798,1433
LP970220,LPESC072,2/22/1997 8:45,5.4,Good,FALSE,RR,2798,1434
LP970220,LPESC119,2/22/1997 9:45,8.2,Good,TRUE,KB,2799,1435
LP970220,LPESC119,2/22/1997 9:45,7.2,Good,FALSE,KB,2799,1436
LP970220,LPESC119,2/22/1997 9:45,8.3,Good,TRUE,RR,2799,1437
LP970220,LPESC119,2/22/1997 9:45,7.4,Good,FALSE,RR,2799,1438
LP970220,LPESC119,2/22/1997 9:45,8.2,Good,TRUE,SH,2799,1439
LP970220,LPESC119,2/22/1997 9:45,7.7,Good,FALSE,SH,2799,1440
LP970220,LPESC273,2/22/1997 11:55,6.2,Excellent,TRUE,KB,2800,1441
LP970220,LPESC273,2/22/1997 11:55,6,Excellent,FALSE,KB,2800,1442
LP970220,LPESC273,2/22/1997 11:55,6.2,Good,TRUE,RR,2800,1443
LP970220,LPESC273,2/22/1997 11:55,5.5,Good,FALSE,RR,2800,1444
LP970220,LPESC331,2/22/1997 12:40,0.5,Fair,FALSE,KB,2801,1445
LP970220,LPCR1395,2/22/1997 15:15,8.8,Good,TRUE,KB,2802,1446
LP970220,LPCR1395,2/22/1997 15:15,7.7,Good,FALSE,KB,2802,1447
LP970220,LPCR1395,2/22/1997 15:15,8.6,Good,TRUE,RR,2802,1448
LP970220,LPCR1395,2/22/1997 15:15,8.1,Good,FALSE,RR,2802,1449
LP970220,LPCR1395,2/22/1997 15:15,8.8,Good,TRUE,SH,2802,1450
LP970220,LPCR1395,2/22/1997 15:15,8.2,Good,FALSE,SH,2802,1451
LP970220,LPCR2716,2/23/1997 14:45,0.2,Good,FALSE,KB,2803,1452
LP970220,LPCR2716,2/23/1997 14:45,0.2,Good,FALSE,SH,2803,1453
LP970220,LPCR2483,2/23/1997 17:00,6.9,Poor,TRUE,BV,2804,1454
LP970220,LPCR2483,2/23/1997 17:00,5.2,Poor,FALSE,BV,2804,1455
LP970220,LPCR2483,2/23/1997 17:00,7.6,Poor,TRUE,RR,2804,1456
LP970220,LPCR2483,2/23/1997 17:00,5.1,Poor,FALSE,RR,2804,1457
LP970220,LPCR2483,2/23/1997 17:00,7.5,Poor,TRUE,SH,2804,1458
LP970220,LPCR2387,2/24/1997 7:50,4.3,Poor,TRUE,KB,2805,1459
LP970220,LPCR2387,2/24/1997 7:50,3.5,Poor,FALSE,KB,2805,1460
LP970220,LPCR2387,2/24/1997 7:50,6.4,Poor,TRUE,SH,2805,1461
LP970220,LPCR2387,2/24/1997 7:50,3.8,Poor,FALSE,SH,2805,1462
LP970220,LPCR2255,2/24/1997 9:20,6.1,Poor,TRUE,RR,2806,1463
LP970220,LPCR2255,2/24/1997 9:20,5.1,Poor,FALSE,RR,2806,1464
LP970220,LPCR2085,2/24/1997 10:30,12.2,Poor,TRUE,RR,2807,1465
LP970220,LPCR2085,2/24/1997 10:30,8.8,Poor,FALSE,RR,2807,1466
LP970220,LPCR2085,2/24/1997 10:30,11.4,Poor,TRUE,SH,2807,1467
LP970220,LPCR2085,2/24/1997 10:30,8.2,Poor,FALSE,SH,2807,1468
LP970220,LPCR1692,2/24/1997 14:15,9.9,Poor,TRUE,SH,2808,1469
LP970220,LPSJR193,2/25/1997 11:00,11.2,Excellent,TRUE,KB,2809,1470
LP970220,LPSJR193,2/25/1997 11:00,10.4,Excellent,FALSE,KB,2809,1471
LP970220,LPSJR193,2/25/1997 11:00,12.6,Good,TRUE,RR,2809,1472
LP970220,LPSJR193,2/25/1997 11:00,9.6,Good,FALSE,RR,2809,1473
LP970220,LPSJR193,2/25/1997 11:00,11.5,Good,TRUE,SH,2809,1474
LP970220,LPSJR193,2/25/1997 11:00,11.2,Good,FALSE,SH,2809,1475
LP970220,LPSJR431,2/25/1997 13:30,10.3,Good,TRUE,BV,2810,1476
LP970220,LPSJR431,2/25/1997 13:30,8.6,Good,FALSE,BV,2810,1477
LP970220,LPSJR431,2/25/1997 13:30,10.1,Fair,TRUE,KB,2810,1478
LP970220,LPSJR431,2/25/1997 13:30,8.5,Fair,FALSE,KB,2810,1479
LP970220,LPCR1001,2/25/1997 16:05,12.1,Excellent,TRUE,KB,2811,1480
LP970220,LPCR1001,2/25/1997 16:05,10.5,Excellent,FALSE,KB,2811,1481
LP970220,LPCR1001,2/25/1997 16:05,12.6,Excellent,TRUE,SH,2811,1482
LP970220,LPCR1001,2/25/1997 16:05,11.4,Excellent,FALSE,SH,2811,1483
LP970319,LPCR0024,3/19/1997 16:00,13.7,Unknown,FALSE,AA`,2813,1484
LP970319,LPCR0024,3/19/1997 16:00,14.5,Excellent,TRUE,KB,2813,1485
LP970319,LPCR0024,3/19/1997 16:00,13.7,Excellent,FALSE,KB,2813,1486
LP970430,LPCR0024,4/30/1997 12:00,6.7,Excellent,TRUE,BV,2816,1487
LP970430,LPCR0024,4/30/1997 12:00,5.8,Excellent,FALSE,BV,2816,1488
LP970603,LPCR0024,6/3/1997 11:30,8.9,Fair,TRUE,SH,2819,1489
LP970603,LPCR0024,6/3/1997 11:30,6.5,Fair,FALSE,SH,2819,1490
LP970603,LPCR0024,6/3/1997 11:30,7.4,Poor,TRUE,,2819,1491
LP970603,LPCR0024,6/3/1997 11:30,5.9,Poor,FALSE,,2819,1492
LP970603,LPCR0453,6/3/1997 15:45,7.9,Good,TRUE,SH,2820,1493
LP970603,LPCR0453,6/3/1997 15:45,6.8,Good,FALSE,SH,2820,1494
LP970603,LPCR0453,6/3/1997 15:45,7.6,Fair,TRUE,,2820,1495
LP970603,LPCR0453,6/3/1997 15:45,6.1,Fair,FALSE,,2820,1496
LP970603,LPCR0905,6/4/1997 9:00,7.5,Fair,TRUE,SH,2821,1497
LP970603,LPCR0905,6/4/1997 9:00,6.9,Fair,FALSE,SH,2821,1498
LP970603,LPCR0905,6/4/1997 9:00,6.5,Fair,TRUE,ST,2821,1499
LP970603,LPCR0905,6/4/1997 9:00,5.5,Fair,FALSE,ST,2821,1500
LP970603,LPCR1169,6/4/1997 11:30,6.9,Fair,TRUE,SH,2822,1501
LP970603,LPCR1169,6/4/1997 11:30,6.2,Fair,TRUE,,2822,1502
LP970603,LPCR1169,6/4/1997 11:30,5.1,Fair,FALSE,,2822,1503
LP970603,LPESC072,6/4/1997 13:30,8.4,Unknown,TRUE,SH,2823,1504
LP970603,LPESC072,6/4/1997 13:30,7.6,Unknown,FALSE,SH,2823,1505
LP970603,LPESC072,6/4/1997 13:30,7.2,Unknown,TRUE,ST,2823,1506
LP970603,LPESC072,6/4/1997 13:30,6.9,Unknown,FALSE,ST,2823,1507
LP970603,LPESC119,6/4/1997 14:50,8.8,Good,TRUE,RR,2824,1508
LP970603,LPESC119,6/4/1997 14:50,7.8,Good,FALSE,RR,2824,1509
LP970603,LPESC119,6/4/1997 14:50,8.6,Good,TRUE,SH,2824,1510
LP970603,LPESC119,6/4/1997 14:50,7.6,Good,FALSE,SH,2824,1511
LP970603,LPESC273,6/4/1997 16:33,9,Unknown,TRUE,SH,2825,1512
LP970603,LPESC273,6/4/1997 16:33,7.5,Unknown,FALSE,SH,2825,1513
LP970603,LPESC273,6/4/1997 16:33,8,Unknown,TRUE,,2825,1514
LP970603,LPESC273,6/4/1997 16:33,7.8,Unknown,FALSE,,2825,1515
LP970603,LPESC357,6/4/1997 17:40,0.2,Good,FALSE,,2826,1516
LP970603,LPESC357,6/4/1997 17:40,0.2,Good,FALSE,ST,2826,1517
LP970603,LPCR1395,6/5/1997 7:00,7.3,Unknown,TRUE,RR,2827,1518
LP970603,LPCR1395,6/5/1997 7:00,6.6,Unknown,FALSE,RR,2827,1519
LP970603,LPCR1395,6/5/1997 7:00,6.6,Unknown,TRUE,ST,2827,1520
LP970603,LPCR1395,6/5/1997 7:00,6.3,Unknown,FALSE,ST,2827,1521
LP970603,LPCR1587,6/5/1997 8:45,5.8,Good,TRUE,RR,2828,1522
LP970603,LPCR1587,6/5/1997 8:45,4.3,Good,FALSE,RR,2828,1523
LP970603,LPCR1587,6/5/1997 8:45,6,Good,TRUE,SH,2828,1524
LP970603,LPCR1587,6/5/1997 8:45,4.7,Good,FALSE,SH,2828,1525
LP970603,LPCR1587,6/5/1997 8:45,5.2,Good,TRUE,,2828,1526
LP970603,LPCR1587,6/5/1997 8:45,4.1,Good,FALSE,,2828,1527
LP970603,LPCR1692,6/5/1997 10:15,5.4,Unknown,TRUE,RR,2829,1528
LP970603,LPCR1692,6/5/1997 10:15,4.9,Unknown,FALSE,RR,2829,1529
LP970603,LPCR1692,6/5/1997 10:15,5.3,Unknown,TRUE,ST,2829,1530
LP970603,LPCR1692,6/5/1997 10:15,4.5,Unknown,FALSE,ST,2829,1531
LP970603,LPCR1772,6/5/1997 13:40,3.9,Poor,TRUE,SH,2830,1532
LP970603,LPCR1772,6/5/1997 13:40,2.9,Poor,FALSE,SH,2830,1533
LP970603,LPCR1772,6/5/1997 13:40,3.8,Poor,TRUE,,2830,1534
LP970603,LPCR1772,6/5/1997 13:40,2.9,Poor,FALSE,,2830,1535
LP970603,LPCR1933,6/5/1997 15:30,3.9,Unknown,TRUE,RR,2831,1536
LP970603,LPCR1933,6/5/1997 15:30,2.6,Unknown,FALSE,RR,2831,1537
LP970603,LPCR1933,6/5/1997 15:30,3.3,Unknown,TRUE,ST,2831,1538
LP970603,LPCR1933,6/5/1997 15:30,2.6,Unknown,FALSE,ST,2831,1539
LP970603,LPCR2085,6/6/1997 6:45,2.3,Good,TRUE,SH,2832,1540
LP970603,LPCR2085,6/6/1997 6:45,1.9,Good,FALSE,SH,2832,1541
LP970603,LPCR2085,6/6/1997 6:45,2.2,Good,TRUE,,2832,1542
LP970603,LPCR2085,6/6/1997 6:45,1.9,Good,FALSE,,2832,1543
